id	direction	compartment	gpr	name	enzyme	deltag	reference	equation	definition	ms id	bigg id	kegg id	kegg pathways	metacyc pathways
rxn03244_c0	=	Cytosol_0	((Unknown and (TT17_RS13975 or TT17_RS16175 or WP_004929620.1 or WP_004926572.1)) or (TT17_RS16175 or TT17_RS13975 or WP_004926572.1 or WP_004929620.1))	(S)-hydroxydecanoyl-CoA:NAD+ oxidoreductase_c0		3.76		(1)  cpd00003[c0] + (1)  cpd03118[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03119[c0]	(1)  NAD_c0[c0] + (1)  (S) -Hydroxydecanoyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxodecanoyl-CoA_c0[c0]	rxn03244	HACD4	R04743	Fatty acid elongation|Fatty acid degradation	
rxn04724_c0	>	Cytosol_0	(TT17_RS06790 or WP_004921869.1)	salicylate,NADH:oxygen oxidoreductase (1-hydroxylating,decarboxylating)_c0		-95.93		(1)  cpd00004[c0] + (1)  cpd00007[c0] + (2)  cpd00067[c0] + (1)  cpd09791[c0] => (1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd00011[c0] + (1)  cpd01871[c0]	(1)  NADH_c0[c0] + (1)  O2_c0[c0] + (2)  H+_c0[c0] + (1)  3-Methylsalicylate_c0[c0] => (1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  CO2_c0[c0] + (1)  3-Methylcatechol_c0[c0]	rxn04724		R06915	Naphthalene degradation	
rxn00616_c0	=	Cytosol_0	(WP_011182634.1 or TT17_RS14985)	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase_c0		-5.56		(1)  cpd00015[c0] + (1)  cpd00067[c0] + (1)  cpd00080[c0] <=> (1)  cpd00095[c0] + (1)  cpd00982[c0]	(1)  FAD_c0[c0] + (1)  H+_c0[c0] + (1)  Glycerol-3-phosphate_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  FADH2_c0[c0]	rxn00616	G3PD	R00848	Glycerophospholipid metabolism	
rxn00313_c0	>	Cytosol_0	(TT17_RS11425 or WP_004928922.1)	meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)_c0		-3.09		(1)  cpd00067[c0] + (1)  cpd00516[c0] => (1)  cpd00011[c0] + (1)  cpd00039[c0]	(1)  H+_c0[c0] + (1)  meso-2,6-Diaminopimelate_c0[c0] => (1)  CO2_c0[c0] + (1)  L-Lysine_c0[c0]	rxn00313	DAPDC	R00451	Lysine biosynthesis	Amino-Acid-Biosynthesis|Biosynthesis|DAPLYSINESYN-PWY|IND-AMINO-ACID-SYN|LYSINE-SYN|P4-PWY|PWY0-781
rxn02949_c0	=	Cytosol_0	(TT17_RS16185 or TT17_RS04480 or TT17_RS16020 or WP_004926951.1 or WP_004924457.1 or WP_004926583.1 or TT17_RS13500 or WP_004925049.1 or WP_017385176.1 or TT17_RS09785)	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0		0.87		(1)  cpd00001[c0] + (1)  cpd02187[c0] <=> (1)  cpd03572[c0]	(1)  H2O_c0[c0] + (1)  Methacrylyl-CoA_c0[c0] <=> (1)  (S) -3-Hydroxyisobutyryl-CoA_c0[c0]	rxn02949	ECOAH12	R04224	Valine, leucine and isoleucine degradation	
rxn00735_c0	=	Cytosol_0	(TT17_RS03530 or WP_004920228.1)	(2R,3S)-3-methylmalate:NAD+ oxidoreductase_c0		-3.13		(1)  cpd00004[c0] + (1)  cpd00011[c0] + (1)  cpd00094[c0] <=> (1)  cpd00003[c0] + (1)  cpd03593[c0]	(1)  NADH_c0[c0] + (1)  CO2_c0[c0] + (1)  2-Oxobutyrate_c0[c0] <=> (1)  NAD_c0[c0] + (1)  D-erythro-3-Methylmalate_c0[c0]	rxn00735		R00994	Valine, leucine and isoleucine biosynthesis|C5-Branched dibasic acid metabolism	
rxn04278_c0	=	Cytosol_0	(WP_004922648.1 or TT17_RS12085)	3-Isopropylbut-3-enoyl-CoA thioesterase_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd08746[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd08747[c0]	(1)  H2O_c0[c0] + (1)  3-Isopropylbut-3-enoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  3-Isopropylbut-3-enoic acid_c0[c0]	rxn04278		R06415	Limonene and pinene degradation	
rxn00775_c0	>	Cytosol_0	(WP_026056896.1 or TT17_RS12050)	ADP-ribose ribophosphohydrolase_c0		-28.37		(1)  cpd00001[c0] + (1)  cpd00251[c0] => (1)  cpd00018[c0] + (2)  cpd00067[c0] + (1)  cpd00101[c0]	(1)  H2O_c0[c0] + (1)  ADPribose_c0[c0] => (1)  AMP_c0[c0] + (2)  H+_c0[c0] + (1)  ribose-5-phosphate_c0[c0]	rxn00775	ADPRDP	R01054_C00117xC03736	Purine metabolism	
rxn02680_c0	=	Cytosol_0	(TT17_RS02950 or WP_004920543.1)	Octanoyl-CoA:acetyl-CoA C-acyltransferase_c0		7.06		(1)  cpd00022[c0] + (1)  cpd01335[c0] <=> (1)  cpd00010[c0] + (1)  cpd03119[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Octanoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxodecanoyl-CoA_c0[c0]	rxn02680	ACACT4r	R03778	Fatty acid elongation|Fatty acid degradation	
rxn07429_c0	=	Cytosol_0	(WP_004922015.1 or TT17_RS13185)	L-lysine:oxygen 6-oxidoreductase (deaminating)_c0	1.4.3.20	-24.02		(1)  cpd00001[c0] + (1)  cpd00007[c0] + (1)  cpd00039[c0] <=> (1)  cpd00013[c0] + (1)  cpd00025[c0] + (1)  cpd02522[c0]	(1)  H2O_c0[c0] + (1)  O2_c0[c0] + (1)  L-Lysine_c0[c0] <=> (1)  NH3_c0[c0] + (1)  H2O2_c0[c0] + (1)  2-Aminoadipate 6-semialdehyde_c0[c0]	rxn07429		R07598		
rxn10571_c0	>	Cytosol_0	Unknown	Mg2+-importing ATPase_c0		-6.82		(1)  cpd00001[c0] + (1)  cpd00002[c0] + (1)  cpd00254[e0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd00254[c0]	(1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (1)  Mg_e0[e0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Mg_c0[c0]	rxn10571	MG2abc			
rxn01192_c0	>	Cytosol_0	(WP_004926643.1 or TT17_RS15300)	Protocatechuate:oxygen 3,4-oxidoreductase (decyclizing)_c0		-95.64		(1)  cpd00007[c0] + (1)  cpd00197[c0] => (2)  cpd00067[c0] + (1)  cpd00856[c0]	(1)  O2_c0[c0] + (1)  Protocatechuate_c0[c0] => (2)  H+_c0[c0] + (1)  3-Carboxy-cis,cis-muconate_c0[c0]	rxn01192	PCADYOX	R01631	Benzoate degradation|Polycyclic aromatic hydrocarbon degradation	AROMATIC-COMPOUNDS-DEGRADATION|Catechol-Degradation|Degradation|PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY|Protocatechuate-Degradation|TOLUENE-DEG
rxn04750_c0	=	Cytosol_0	((Unknown and (TT17_RS13975 or TT17_RS16175 or WP_004929620.1 or WP_004926572.1)) or (WP_004926572.1 or WP_004929620.1 or TT17_RS16175 or TT17_RS13975))	(S)-3-hydroxyacyl-CoA:NAD+ oxidoreductase_c0		51.41		(1)  cpd00003[c0] + (4)  cpd00067[c0] + (1)  cpd09844[c0] <=> (1)  cpd00004[c0] + (1)  cpd01507[c0]	(1)  NAD_c0[c0] + (4)  H+_c0[c0] + (1)  (3S) -3-Hydroxyadipyl-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  3-Oxoadipyl-CoA_c0[c0]	rxn04750		R06941	Phenylalanine metabolism|Caprolactam degradation	AMINE-DEG|AROMATIC-COMPOUNDS-DEGRADATION|Benzoyl-CoA-Degradation|Degradation|PWY0-321|Phenolic-Compounds-Degradation|Phenylacetate-Degradation
rxn14229_c0	=	Cytosol_0	(WP_011182634.1 or TT17_RS14985)	sn-glycerol 3-phosphate:quinone oxidoreductase_c0				(1)  cpd00080[c0] + (1)  cpd00364[c0] <=> (1)  cpd00095[c0] + (1)  cpd00415[c0]	(1)  Glycerol-3-phosphate_c0[c0] + (1)  Chinone_c0[c0] <=> (1)  Glycerone-phosphate_c0[c0] + (1)  Quinol_c0[c0]	rxn14229		R00849		
rxn03366_c0	=	Cytosol_0	(TT17_RS03565 or WP_004920211.1)	R04917_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00006[c0] + (1)  cpd03365[c0] <=> (1)  cpd00005[c0] + (2)  cpd00067[c0] + (1)  cpd03366[c0]	(1)  H2O_c0[c0] + (1)  NADP_c0[c0] + (1)  5-(2'-Formylethyl) -4,6-dihydroxypicolinate_c0[c0] <=> (1)  NADPH_c0[c0] + (2)  H+_c0[c0] + (1)  5-(2'-Carboxyethyl) -4,6-dihydroxypicolinate_c0[c0]	rxn03366		R04917	Tryptophan metabolism	
rxn02421_c0	=	Cytosol_0	(TT17_RS01815 or WP_004927344.1)	CTP:N-methylethanolamine-phosphate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd00888[c0] <=> (1)  cpd00012[c0] + (1)  cpd02200[c0]	(1)  CTP_c0[c0] + (1)  N-Methylethanolamine phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  CDP-N-methylethanolamine_c0[c0]	rxn02421		R03375		Biosynthesis|Lipid-Biosynthesis|PHOSLIPSYN2-PWY|PWY4FS-3|PWY4FS-5|PhosphatidylcholineBiosynthesis|Phospholipid-Biosynthesis
rxn10042_c0	=	Cytosol_0	(Unknown and Unknown and Unknown and Unknown and Unknown and Unknown and Unknown and (WP_004930533.1 or TT17_RS09500) and Unknown)	F(1)-ATPase_c0		-6.82		(1)  cpd00008[c0] + (1)  cpd00009[c0] + (4)  cpd00067[e0] <=> (1)  cpd00001[c0] + (1)  cpd00002[c0] + (3)  cpd00067[c0]	(1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (4)  H+_e0[e0] <=> (1)  H2O_c0[c0] + (1)  ATP_c0[c0] + (3)  H+_c0[c0]	rxn10042	ATPS4r			Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn08803_c0	=	Cytosol_0	(TT17_RS13800 or TT17_RS02070 or WP_004927204.1 or WP_004924301.1)	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)_c0		-335.08		(1)  cpd00001[c0] + (1)  cpd15313[c0] <=> (1)  cpd00067[c0] + (1)  cpd00908[c0] + (1)  cpd01741[c0]	(1)  H2O_c0[c0] + (1)  1-Acyl-sn-glycero-3-phosphoethanolamine dodecanoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoethanolamine_c0[c0] + (1)  ddca_c0[c0]	rxn08803	LPLIPAL1E120pp			
rxn02895_c0	>	Cytosol_0	(WP_004928424.1 or TT17_RS07640)	5-Phospho-D-ribosylamine:glycine ligase (ADP-forming)_c0		-6.35		(1)  cpd00002[c0] + (1)  cpd00033[c0] + (1)  cpd01982[c0] => (1)  cpd00008[c0] + (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd02394[c0]	(1)  ATP_c0[c0] + (1)  Glycine_c0[c0] + (1)  5-Phosphoribosylamine_c0[c0] => (1)  ADP_c0[c0] + (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  GAR_c0[c0]	rxn02895	ADE5_7_1	R04144	Purine metabolism	AIR-Biosynthesis|Biosynthesis|DENOVOPURINE2-PWY|Nucleotide-Biosynthesis|PRPP-PWY|PUR-NUC-SYN|Purine-Nucleotide-De-Novo-Biosynthesis
rxn01066_c0	=	Cytosol_0	(WP_004929266.1 or TT17_RS14885)	cholesterol ester acylhydrolase_c0		7.39		(1)  cpd00001[c0] + (1)  cpd01664[c0] <=> (1)  cpd00049[c0] + (1)  cpd00067[c0] + (1)  cpd00160[c0]	(1)  H2O_c0[c0] + (1)  Cholesterol ester_c0[c0] <=> (1)  Carboxylic acid_c0[c0] + (1)  H+_c0[c0] + (1)  Cholesterol_c0[c0]	rxn01066		R01462	Steroid biosynthesis	
rxn02934_c0	=	Cytosol_0	(TT17_RS09785 or TT17_RS13500 or WP_004925049.1 or WP_017385176.1 or WP_004924457.1 or WP_004926583.1 or TT17_RS04480 or TT17_RS16185 or TT17_RS16020 or WP_004926951.1)	(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA hydro-liase_c0		1.6		(1)  cpd02691[c0] <=> (1)  cpd00001[c0] + (1)  cpd02125[c0]	(1)  2-methyl-3-hydroxy-butyryl-CoA_c0[c0] <=> (1)  H2O_c0[c0] + (1)  Tiglyl-CoA_c0[c0]	rxn02934	ECOAH9	R04204	Valine, leucine and isoleucine degradation	Amino-Acid-Degradation|Biosynthesis|Degradation|ILEUDEG-PWY|ISOLEUCINE-DEG|Other-biosynthesis
rxn08089_c0	>	Cytosol_0	(TT17_RS16485 or WP_004926507.1)	1-octadec-7-enoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C18:1)_c0				(1)  cpd00067[c0] + (1)  cpd11825[c0] + (1)  cpd15328[c0] => (1)  cpd11493[c0] + (1)  cpd15527[c0]	(1)  H+_c0[c0] + (1)  Octadecenoyl-ACP_c0[c0] + (1)  1-octadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0] => (1)  ACP_c0[c0] + (1)  1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate_c0[c0]	rxn08089	AGPAT181			
rxn07688_c0	=	Cytosol_0	(WP_004926572.1 or WP_004929620.1 or TT17_RS16175 or TT17_RS13975)	R07898_c0		3.76		(1)  cpd00003[c0] + (1)  cpd15053[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd15054[c0]	(1)  NAD_c0[c0] + (1)  3-Hydroxy-OPC4-CoA_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  3-Oxo-OPC4-CoA_c0[c0]	rxn07688		R07898	alpha-Linolenic acid metabolism	
rxn00189_c0	>	Cytosol_0	(TT17_RS06520 or WP_004921713.1)	L-Glutamine amidohydrolase_c0		-4.72		(1)  cpd00001[c0] + (1)  cpd00053[c0] => (1)  cpd00013[c0] + (1)  cpd00023[c0]	(1)  H2O_c0[c0] + (1)  L-Glutamine_c0[c0] => (1)  NH3_c0[c0] + (1)  L-Glutamate_c0[c0]	rxn00189	U42	R00256	Alanine, aspartate and glutamate metabolism|Arginine and proline metabolism|D-Glutamine and D-glutamate metabolism|Nitrogen metabolism	Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|CITRULBIO-PWY|Citrulline-Biosynthesis|Degradation|GLUTAMINDEG-PWY|GLUTAMINE-DEG|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis
rxn10269_c0	>	Cytosol_0	(WP_004923182.1 or TT17_RS08105)	anteisopentadecanoyl-Phosphatidylglycerophosphate phosphohydrolase_c0		-2.317		(1)  cpd00001[c0] + (1)  cpd15720[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15726[c0]	(1)  H2O_c0[c0] + (1)  Dianteisopentadecanoylphosphatidylglycerophosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Dianteisopentadecanoylphosphatidylglycerol_c0[c0]	rxn10269				
rxn00543_c0	=	Cytosol_0	((WP_017385169.1 or WP_004923105.1 or TT17_RS09930 or WP_004925516.1 or WP_004927390.1 or TT17_RS04495 or TT17_RS01735 or TT17_RS07945 or WP_004929493.1 or TT17_RS14260 or TT17_RS04515 or TT17_RS05850 or WP_004925126.1 or WP_017385173.1) or (TT17_RS05850 or WP_017385173.1 or WP_004925126.1 or WP_004927390.1 or WP_004925516.1 or TT17_RS09930 or WP_017385169.1 or WP_004923105.1 or TT17_RS14260 or TT17_RS04515 or WP_004929493.1 or TT17_RS01735 or TT17_RS07945 or TT17_RS04495))	ethanol:NAD+ oxidoreductase_c0		5.78		(1)  cpd00003[c0] + (1)  cpd00363[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd00071[c0]	(1)  NAD_c0[c0] + (1)  Ethanol_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  Acetaldehyde_c0[c0]	rxn00543	ADH1	R00754	Glycolysis / Gluconeogenesis	Alcohol-Degradation|Biosynthesis|CARBOXYLATES-DEG|Carbohydrates-Biosynthesis|Carbohydrates-Degradation|Degradation|ETOH-ACETYLCOA-ANA-PWY|Energy-Metabolism|Ethanol-Degradation|FERMENTATION-PWY|Fermentation|Other-Degradation|P122-PWY|P161-PWY|P441-PWY|P461-PWY|PWY66-21|Pyruvate-Degradation|SECONDARY-METABOLITE-DEGRADATION|SUCROSE-DEG|SUGAR-ALCOHOLS-DEG|Sugar-Derivatives|Sugars-And-Polysaccharides
rxn00420_c0	>	Cytosol_0	(TT17_RS08135 or WP_004923203.1 or TT17_RS12780 or WP_011182287.1 or TT17_RS10435 or WP_004922234.1)	O-phospho-L-serine phosphohydrolase_c0		7.21		(1)  cpd00001[c0] + (1)  cpd00738[c0] => (1)  cpd00009[c0] + (1)  cpd00054[c0]	(1)  H2O_c0[c0] + (1)  phosphoserine_c0[c0] => (1)  Phosphate_c0[c0] + (1)  L-Serine_c0[c0]	rxn00420	PSP_L	R00582	Glycine, serine and threonine metabolism|Methane metabolism	Amino-Acid-Biosynthesis|Biosynthesis|IND-AMINO-ACID-SYN|SER-GLYSYN-PWY|SERINE-BIOSYNTHESIS|SERSYN-PWY|SULFATE-CYS-PWY
rxn04045_c0	=	Cytosol_0	(WP_004925018.1 or TT17_RS09730)	sirohydrochlorin cobalt-lyase_c0				(1)  cpd00149[c0] + (1)  cpd03426[c0] <=> (2)  cpd00067[c0] + (1)  cpd08368[c0]	(1)  Co2+_c0[c0] + (1)  Sirohydrochlorin_c0[c0] <=> (2)  H+_c0[c0] + (1)  Cobalt-precorrin 2_c0[c0]	rxn04045		R05807	Porphyrin and chlorophyll metabolism	
rxn10253_c0	=	Cytosol_0	(WP_004920127.1 or WP_004929296.1 or TT17_RS14970 or TT17_RS03715 or TT17_RS14950 or WP_004929304.1)	isoheptadecanoyl-Diacylglycerol kinase_c0		-4.5		(1)  cpd00002[c0] + (1)  cpd15701[c0] <=> (1)  cpd00008[c0] + (1)  cpd15677[c0]	(1)  ATP_c0[c0] + (1)  1,2-Diisoheptadecanoyl-sn-glycerol_c0[c0] <=> (1)  ADP_c0[c0] + (1)  1,2-diisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0]	rxn10253				
rxn10221_c0	=	Cytosol_0	(WP_004926504.1 or WP_004925663.1 or TT17_RS16490 or TT17_RS05585)	anteisoheptadecanoyl-phosphatidate cytidylyltransferase_c0		1.07		(1)  cpd00052[c0] + (1)  cpd15678[c0] <=> (1)  cpd00012[c0] + (1)  cpd00067[c0] + (1)  cpd15684[c0]	(1)  CTP_c0[c0] + (1)  1,2-dianteisoheptadecanoyl-sn-glycerol 3-phosphate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  H+_c0[c0] + (1)  CDP-1,2-dianteisoheptadecanoylglycerol_c0[c0]	rxn10221				
rxn05451_c0	=	Cytosol_0	(WP_004922148.1 or TT17_RS12940)	12-methyl-tetra-decanoyl-ACP:[acyl-carrier-protein] transferase_c0		0		(1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd11515[c0] <=> (1)  cpd11439[c0] + (1)  cpd11493[c0]	(1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  12-methyl-tetra-decanoyl-ACP_c0[c0] <=> (1)  fa4coa_c0[c0] + (1)  ACP_c0[c0]	rxn05451				
rxn00469_c0	=	Cytosol_0	((WP_004923396.1 or TT17_RS08490) or (WP_004922360.1 or TT17_RS12570) or (TT17_RS06520 or WP_004921713.1))	N2-Acetyl-L-ornithine amidohydrolase_c0		-2		(1)  cpd00001[c0] + (1)  cpd00342[c0] <=> (1)  cpd00029[c0] + (1)  cpd00064[c0]	(1)  H2O_c0[c0] + (1)  N-Acetylornithine_c0[c0] <=> (1)  Acetate_c0[c0] + (1)  Ornithine_c0[c0]	rxn00469		R00669	Arginine and proline metabolism	ARG+POLYAMINE-SYN|ARGININE-SYN|ARGSYN-PWY|Amino-Acid-Biosynthesis|Biosynthesis|GLUTORN-PWY|IND-AMINO-ACID-SYN|Other-Amino-Acid-Biosynthesis|Polyamine-Biosynthesis
rxn10266_c0	>	Cytosol_0	(WP_004923182.1 or TT17_RS08105)	anteisoheptadecanoyl-Phosphatidylglycerophosphate phosphohydrolase_c0		-2.317		(1)  cpd00001[c0] + (1)  cpd15717[c0] => (1)  cpd00009[c0] + (1)  cpd00067[c0] + (1)  cpd15723[c0]	(1)  H2O_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylglycerophosphate_c0[c0] => (1)  Phosphate_c0[c0] + (1)  H+_c0[c0] + (1)  Dianteisoheptadecanoylphosphatidylglycerol_c0[c0]	rxn10266				
rxn02804_c0	=	Cytosol_0	(WP_004920543.1 or TT17_RS02950)	myristoyl-CoA:acetylCoA C-myristoyltransferase_c0	2.3.1.155	7.06		(1)  cpd00022[c0] + (1)  cpd01695[c0] <=> (1)  cpd00010[c0] + (1)  cpd03114[c0]	(1)  Acetyl-CoA_c0[c0] + (1)  Myristoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (1)  3-Oxopalmitoyl-CoA_c0[c0]	rxn02804	ACACT7r	R03991	Fatty acid elongation|Fatty acid degradation	
rxn02939_c0	=	Cytosol_0	(TT17_RS11455 or WP_004928940.1)	4-phospho-D-erythronate:NAD+ 2-oxidoreductase_c0	1.1.1.290	6.22		(1)  cpd00003[c0] + (1)  cpd02147[c0] <=> (1)  cpd00004[c0] + (1)  cpd00067[c0] + (1)  cpd03606[c0]	(1)  NAD_c0[c0] + (1)  4-Phosphoerythronate_c0[c0] <=> (1)  NADH_c0[c0] + (1)  H+_c0[c0] + (1)  2-Oxo-3-hydroxy-4-phosphobutanoate_c0[c0]	rxn02939	PERD	R04210	Vitamin B6 metabolism	Biosynthesis|Cofactor-Biosynthesis|PWY0-845|PYRIDOXSYN-PWY|Vitamin-B6-Biosynthesis|Vitamin-Biosynthesis
rxn07876_c0	=	Cytosol_0	(TT17_RS03565 or WP_004920211.1)	R08087_c0		-9.8		(1)  cpd00001[c0] + (1)  cpd00003[c0] + (1)  cpd06739[c0] <=> (1)  cpd00004[c0] + (2)  cpd00067[c0] + (1)  cpd15166[c0]	(1)  H2O_c0[c0] + (1)  NAD_c0[c0] + (1)  (R) -(+) -Citronellal_c0[c0] <=> (1)  NADH_c0[c0] + (2)  H+_c0[c0] + (1)  Citronellate_c0[c0]	rxn07876		R08087	Geraniol degradation	
rxn12191_c0	=	Cytosol_0	(TT17_RS05850 or WP_017385173.1 or WP_004925126.1 or WP_004927390.1 or WP_004925516.1 or TT17_RS09930 or WP_004923105.1 or WP_017385169.1 or TT17_RS04515 or TT17_RS14260 or WP_004929493.1 or TT17_RS07945 or TT17_RS01735 or TT17_RS04495)	R08558_c0		5.22		(1)  cpd00006[c0] + (1)  cpd00098[c0] <=> (1)  cpd00005[c0] + (1)  cpd00067[c0] + (1)  cpd00447[c0]	(1)  NADP_c0[c0] + (1)  Choline_c0[c0] <=> (1)  NADPH_c0[c0] + (1)  H+_c0[c0] + (1)  Betaine aldehyde_c0[c0]	rxn12191		R08558	Glycine, serine and threonine metabolism	
rxn00283_c0	=	Cytosol_0	((WP_004930719.1 or WP_004928386.1 or TT17_RS07700 or TT17_RS09170) or (TT17_RS02905 or WP_004920575.1))	alanine racemase_c0		0		(1)  cpd00035[c0] <=> (1)  cpd00117[c0]	(1)  L-Alanine_c0[c0] <=> (1)  D-Alanine_c0[c0]	rxn00283	ALAR	R00401	D-Alanine metabolism	ALADEG-PWY|ALANINE-DEG|ALANINE-SYN|ALANINE-VALINESYN-PWY|Amino-Acid-Biosynthesis|Amino-Acid-Degradation|Biosynthesis|Degradation|IND-AMINO-ACID-SYN|PWY0-1061
rxn11722_c0	=	Cytosol_0	(WP_004922648.1 or TT17_RS12085)	R08187_c0		-5.76		(1)  cpd00001[c0] + (1)  cpd16345[c0] <=> (1)  cpd00010[c0] + (2)  cpd00067[c0] + (1)  cpd05231[c0]	(1)  H2O_c0[c0] + (1)  Docosenoyl-CoA_c0[c0] <=> (1)  CoA_c0[c0] + (2)  H+_c0[c0] + (1)  Erucic acid_c0[c0]	rxn11722		R08187	Biosynthesis of unsaturated fatty acids	
rxn00726_c0	>	Cytosol_0	(TT17_RS11820 or WP_004929161.1)	chorismate pyruvate-lyase (amino-accepting; anthranilate-forming)_c0		-39.44		(1)  cpd00013[c0] + (1)  cpd00216[c0] => (1)  cpd00001[c0] + (1)  cpd00020[c0] + (1)  cpd00067[c0] + (1)  cpd00093[c0]	(1)  NH3_c0[c0] + (1)  Chorismate_c0[c0] => (1)  H2O_c0[c0] + (1)  Pyruvate_c0[c0] + (1)  H+_c0[c0] + (1)  Anthranilate_c0[c0]	rxn00726	ANS2	R00985	Phenylalanine, tyrosine and tryptophan biosynthesis	
rxn00379_c0	=	Cytosol_0	(WP_011182212.1 or TT17_RS06380)	ATP:sulfate adenylyltransferase_c0		3.04		(1)  cpd00002[c0] + (1)  cpd00048[c0] <=> (1)  cpd00012[c0] + (1)  cpd00193[c0]	(1)  ATP_c0[c0] + (1)  Sulfate_c0[c0] <=> (1)  PPi_c0[c0] + (1)  APS_c0[c0]	rxn00379	MET3	R00529	Purine metabolism|Sulfur metabolism	ANAEROBIC-RESPIRATION|Activation|Activation-Inactivation-Interconversion|Amino-Acid-Biosynthesis|Biosynthesis|CHEMOAUTOTROPHIC-ENERGY-METABOLISM|DISSULFRED-PWY|Degradation|Energy-Metabolism|IND-AMINO-ACID-SYN|METHIONINE-SYN|Noncarbon-Nutrients|P224-PWY|Respiration|SO4ASSIM-PWY|SULFATE-CYS-PWY|SULFMETII-PWY|Sulfate-Reduction|Sulfide-Oxidation|Sulfite-Oxidation|Sulfur-Assimilation|Sulfur-Disproportionation|Thiosulfate-Disproportionation
rxn08851_c0	=	Cytosol_0	(TT17_RS13800 or TT17_RS02070 or WP_004927204.1 or WP_004924301.1)	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)_c0		-336.2		(1)  cpd00001[c0] + (1)  cpd15349[c0] <=> (1)  cpd00067[c0] + (1)  cpd02090[c0] + (1)  cpd15269[c0]	(1)  H2O_c0[c0] + (1)  2-Acyl-sn-glycero-3-phosphoglycerol octadec-11-enoyl_c0[c0] <=> (1)  H+_c0[c0] + (1)  Glycerophosphoglycerol_c0[c0] + (1)  octadecenoate_c0[c0]	rxn08851	LPLIPAL2G181			
rxn02187_c0	=	Cytosol_0	(WP_004924416.1 or TT17_RS13610)	2-Acetolactate methylmutase_c0		2.46		(1)  cpd00668[c0] <=> (1)  cpd02569[c0]	(1)  ALCTT_c0[c0] <=> (1)  2-Oxo-3-hydroxyisovalerate_c0[c0]	rxn02187		R03052		
